motion_id,short_label,long_label
132_20,varying weird walks,Walk Fast
132_21,varying weird walks,Walk Fast
132_22,varying weird walks,Walk Fast
132_23,varying weird walks,Hop on left foot
132_24,varying weird walks,Hop on left foot
132_25,varying weird walks,Hop on left foot
132_26,varying weird walks,Hop on left foot
132_27,varying weird walks,Hop on left foot
132_28,varying weird walks,Hop on left foot
132_29,varying weird walks,Bouncy Walk
132_30,varying weird walks,Bouncy Walk
132_31,varying weird walks,Bouncy Walk
132_32,varying weird walks,Bouncy Walk
132_33,varying weird walks,Bouncy Walk
132_34,varying weird walks,Bouncy Walk
132_35,varying weird walks,Walk Leaning To The Right
132_36,varying weird walks,Walk Leaning To The Right
132_37,varying weird walks,Marching
132_38,varying weird walks,Motorcycle
132_39,varying weird walks,Pigeon Toed Walking
132_40,varying weird walks,Walk With Stiff Arms
132_41,varying weird walks,Walk With Stiff Arms
132_42,varying weird walks,Walk Swinging Shoulders
132_43,varying weird walks,Walk Swinging Shoulders
132_44,varying weird walks,Walk Swinging Shoulders
132_45,varying weird walks,Walk Slow
132_46,varying weird walks,Walk Slow
132_47,varying weird walks,Walk Slow
132_48,varying weird walks,Walk Slow
132_49,varying weird walks,Walk Slow
132_50,varying weird walks,Walk Slow
132_51,varying weird walks,Tpose
132_52,varying weird walks,Range of Motion
132_53,varying weird walks,Walk With Legs Apart
132_54,varying weird walks,Walk With Wild Arms
132_55,varying weird walks,Walk With Wild Legs
132_56,varying weird walks,Walk With Wild Legs
,,
133_01,baby styled walk,Walk Crawl
133_02,baby styled walk,Walk Crawl
133_03,baby styled walk,Walk Jump
133_04,baby styled walk,Walk Jump
133_05,baby styled walk,Walk Jump
133_06,baby styled walk,Walk Jump
133_07,baby styled walk,Walk Jump
133_08,baby styled walk,Stretch Walk
133_09,baby styled walk,Stretch Walk
133_10,baby styled walk,Stretch Walk
133_11,baby styled walk,Walk Stop Walk
133_12,baby styled walk,Walk Stop Walk
133_13,baby styled walk,Walk Stop Walk
133_14,baby styled walk,Walk Left
133_15,baby styled walk,Walk Left
133_16,baby styled walk,Walk Left
133_17,baby styled walk,Walk Right
133_18,baby styled walk,Walk Right
133_19,baby styled walk,Walk Right
133_20,baby styled walk,Walk Right
133_21,baby styled walk,Walk
133_22,baby styled walk,Walk
133_23,baby styled walk,Walk
133_24,baby styled walk,Walk ZigZag
133_25,baby styled walk,Motorcycle
133_26,baby styled walk,Range of Motion
,,
134_01,skateboard motions,Duck Under
134_02,skateboard motions,Go Forward
134_03,skateboard motions,Lean Turn Right
134_04,skateboard motions,Motorcycle
134_05,skateboard motions,Pump Jump
134_06,skateboard motions,Push Turn Left
134_07,skateboard motions,Push Turn Left
134_08,skateboard motions,Push Turn Right
134_09,skateboard motions,Push Turn Right
134_10,skateboard motions,Start
134_11,skateboard motions,Start
134_12,skateboard motions,Stop and Go
134_13,skateboard motions,Stop and Go
134_14,skateboard motions,Stop ang Go
134_15,skateboard motions,Lean Turn Left
,,
135_01,martial arts walks,Bassai
135_02,martial arts walks,Empi
135_03,martial arts walks,Empi
135_04,martial arts walks,Front Kick
135_05,martial arts walks,Gedanbarai
135_06,martial arts walks,Heiansyodan
135_07,martial arts walks,Mawashigeri
135_08,martial arts walks,Motorcycle
135_09,martial arts walks,Oiduki
135_10,martial arts walks,Syutouuke
135_11,martial arts walks,Yokogeri
,,
136_01,weird walks,Walk Bent Forward
136_02,weird walks,Walk Bent Forward
136_03,weird walks,Walk Backwards Bent Forward
136_04,weird walks,Walk Backwards Bent Forward
136_05,weird walks,Walk on Toes Bent Forward
136_06,weird walks,Walk on Toes Bent Forward
136_07,weird walks,Walk Backward on Toes Bent Forward
136_08,weird walks,Walk Backward on Toes Bent Forward
136_09,weird walks,Walk Crouched
136_10,weird walks,Walk Crouched
136_11,weird walks,Walk Backwards Crouched
136_12,weird walks,Walk Backwards Crouched
136_13,weird walks,Walk on Toes Crouched
136_14,weird walks,Walk on Toes Crouched
136_15,weird walks,Walk Backwards on Toes Crouched
136_16,weird walks,Walk Backwards on Toes Crouched
136_17,weird walks,"Flamingo, lift legs high"
136_18,weird walks,"Flamingo, lift legs high"
136_19,weird walks,Motorcycle
136_20,weird walks,Normal Walk
136_21,weird walks,Normal Walk
136_22,weird walks,Normal Walk
136_23,weird walks,Normal Walk
136_24,weird walks,Normal Walk
136_25,weird walks,Normal Walk Backwards
136_26,weird walks,Normal Walk Backwards
136_27,weird walks,Walk on Toes
136_28,weird walks,Walk on Toes
136_29,weird walks,Walk Backwards on Toes
136_30,weird walks,Walk Backwards on Toes
136_31,weird walks,"Quail, quick little steps"
136_32,weird walks,"Quail, quick little steps"
136_33,weird walks,Range of Motion
,,
137_01,stylized motions,Cat Coffee Mug
137_02,stylized motions,Cat Pick Up
137_03,stylized motions,Cat Wait
137_04,stylized motions,Cat Walk
137_05,stylized motions,Chicken Coffee Mug
137_06,stylized motions,Chicken Pick Up
137_07,stylized motions,Chicken Wait
137_08,stylized motions,Chicken Walk
137_09,stylized motions,Dinosaur Coffee Mug
137_10,stylized motions,Dinosaur Pick Up
137_11,stylized motions,Dinosaur Wait
137_12,stylized motions,Dinosaur Walk
137_13,stylized motions,Drunk Coffee Mug
137_14,stylized motions,Drunk Pick Up
137_15,stylized motions,Drunk Wait
137_16,stylized motions,Drunk Walk
137_17,stylized motions,Gangly Teen Coffee Mug
137_18,stylized motions,Gangly Teen Pick Up
137_19,stylized motions,Gangly Teen Wait
137_20,stylized motions,Gangly Teen Walk
137_21,stylized motions,Graceful Lady Coffee Mug
137_22,stylized motions,Graceful Lady Pick Up
137_23,stylized motions,Graceful Lady Wait
137_24,stylized motions,Graceful Lady Walk
137_25,stylized motions,Motorcycle
137_26,stylized motions,Normal Coffee Mug
137_27,stylized motions,Normal Pick Up
137_28,stylized motions,Normal Wait
137_29,stylized motions,Normal Walk
137_30,stylized motions,Old Man Coffee Mug
137_31,stylized motions,Old Man Pick Up
137_32,stylized motions,Old Man Wait
137_33,stylized motions,Old Man Walk
137_34,stylized motions,Range of Motion
137_35,stylized motions,Sexy Lady Coffee Mug
137_36,stylized motions,Sexy Lady Pick Up
137_37,stylized motions,Sexy Lady Wait
137_38,stylized motions,Sexy Lady Walk
137_39,stylized motions,Strong Man Coffee Mug
137_40,stylized motions,Strong Man Pick Up
137_41,stylized motions,Strong Man Wait
137_42,stylized motions,Strong Man Walk
,,
138_01,marching,Marching
138_02,marching,Marching
138_03,marching,Marching
138_04,marching,Marching
138_05,marching,Marching
138_06,marching,Marching
138_07,marching,Marching
138_08,marching,Marching
138_09,marching,Marching
138_10,marching,Marching
138_11,marching,Story
138_12,marching,Story
138_13,marching,Story
138_14,marching,Story
138_15,marching,Story
138_16,marching,Story
138_17,marching,Story
138_18,marching,Story
138_19,marching,Story
138_20,marching,Story
138_21,marching,Story
138_22,marching,Story
138_23,marching,Story
138_24,marching,Story
138_25,marching,Story
138_26,marching,Story
138_27,marching,Story
138_28,marching,Story
138_29,marching,Story
138_30,marching,Story
138_31,marching,Story
138_32,marching,Story
138_33,marching,Story
138_34,marching,Story
138_35,marching,Story
138_36,marching,Story
138_37,marching,Story
138_38,marching,Story
138_39,marching,Story
138_40,marching,Story
138_41,marching,Story
138_42,marching,Story
138_43,marching,Story
138_44,marching,Story
138_45,marching,Story
138_46,marching,Story
138_47,marching,Story
138_48,marching,Story
138_49,marching,Story
138_50,marching,Story
138_51,marching,Story
138_52,marching,Story
138_53,marching,Story
138_54,marching,Story
138_55,marching,Story
,,
139_01,action walks,Looking Around
139_02,action walks,Shifting Weight
139_03,action walks,Looking Around
139_04,action walks,Looking Around
139_05,action walks,Pulling a Gun
139_06,action walks,Poking Around On The Ground
139_07,action walks,Poking Around On The Ground
139_08,action walks,Poking Around On The Ground
139_09,action walks,Ducking
139_10,action walks,Run
139_11,action walks,Run To Sneak
139_12,action walks,Run in Circles
139_13,action walks,Run in Circles
139_14,action walks,Sneak Sideways
139_15,action walks,Sneak Sideways
139_16,action walks,Get Up From Ground
139_17,action walks,Get Up From Ground
139_18,action walks,Get Up From Ground Laying on Back
139_19,action walks,Walk Wounded Leg
139_20,action walks,Walk Wounded Leg
139_21,action walks,Range Of Motion
139_22,action walks,Walk Wounded Leg
139_23,action walks,Walk Wounded Leg
139_24,action walks,Walk Wounded Leg
139_25,action walks,Giving Directions
139_26,action walks,Looking Around
139_27,action walks,Looking Around
139_28,action walks,Walking
139_29,action walks,Sneaking
139_30,action walks,Walking
139_31,action walks,Sneaking
139_32,action walks,Sneaking
139_33,action walks,Sneaking
139_34,action walks,Sneaking
,,
140_01,getting up from ground,Get Up Face Down
140_02,getting up from ground,Get Up Face Down
140_03,getting up from ground,Get Up Laying on Side
140_04,getting up from ground,Get Up Laying on Side
140_05,getting up from ground,Motorcycle
140_06,getting up from ground,Idle
140_07,getting up from ground,Idle
140_08,getting up from ground,Get Up From Ground Laying on Back
140_09,getting up from ground,Get Up From Ground Laying on Back
,,
141_01,general subject capture,Run
141_02,general subject capture,Run
141_03,general subject capture,Run
141_04,general subject capture,Jump Distances
141_05,general subject capture,Jump Sideways
141_06,general subject capture,Jump Twist
141_07,general subject capture,Walk Up and Over
141_08,general subject capture,Steop On Walk Down
141_09,general subject capture,Step Over
141_10,general subject capture,Toss and Catch
141_11,general subject capture,Throw and Catch
141_12,general subject capture,"Dance, Twist"
141_13,general subject capture,Stretch and Yawn
141_14,general subject capture,Punch and Kick
141_15,general subject capture,Range of Motion
141_16,general subject capture,Wave Hello
141_17,general subject capture,Sit on Stool
141_18,general subject capture,Peek a Boo
141_19,general subject capture,Walk
141_20,general subject capture,Waiting
141_21,general subject capture,Shrug
141_22,general subject capture,High Five
141_23,general subject capture,Shake Hands
141_24,general subject capture,Around the world High Five Low
141_25,general subject capture,Walk
141_26,general subject capture,Curtsey
141_27,general subject capture,Mope
141_28,general subject capture,"Slap Hands, Throw it Back"
141_29,general subject capture,Random Walk
141_30,general subject capture,Random Walk
141_31,general subject capture,Walk Backwards
141_32,general subject capture,"Walk Sideways, Cross Legs"
141_33,general subject capture,"Walk Sideways, Foot to Foot"
141_34,general subject capture,Run
,,
142_01,stylized walks,Childish
142_02,stylized walks,Clumsy
142_03,stylized walks,Clumsy
142_04,stylized walks,Cool
142_05,stylized walks,Depressed
142_06,stylized walks,Elated
142_07,stylized walks,Elderlyman
142_08,stylized walks,Happy
142_09,stylized walks,Joy
142_10,stylized walks,Lavish
142_11,stylized walks,Marching
142_12,stylized walks,Painfulleftknee
142_13,stylized walks,Relaxed
142_14,stylized walks,Rushed
142_15,stylized walks,Sad
142_16,stylized walks,Scared
142_17,stylized walks,Scared
142_18,stylized walks,Sexy
142_19,stylized walks,Shy
142_20,stylized walks,Singing in the rain jump
142_21,stylized walks,Singing in the rain jump
142_22,stylized walks,Sneaky
,,
143_01,general subject capture,Run
143_02,general subject capture,Run to Stop
143_03,general subject capture,Start to Run
143_04,general subject capture,Run Figure 8
143_05,general subject capture,Jumping Distances
143_06,general subject capture,Jumping Heights
143_07,general subject capture,Jumping Sideways
143_08,general subject capture,Jumping Twists
143_09,general subject capture,Jumping Twists
143_10,general subject capture,Walk And Pick up Tool Box
143_11,general subject capture,Walk And Pick up Box
143_12,general subject capture,Walk And Pick up Toolbox
143_13,general subject capture,Walk and Pick up Laundry Basket
143_14,general subject capture,Walk And Step Over
143_15,general subject capture,Walk And Step Over
143_16,general subject capture,Walk And Step Over
143_17,general subject capture,Walk Up Stairs And Over
143_18,general subject capture,Sit Down And Get Up
143_19,general subject capture,Sit On Stool And Get Up
143_20,general subject capture,Catch And Throw
143_21,general subject capture,Range Of Motion
143_22,general subject capture,Catch And Throw Football
143_23,general subject capture,Punching
143_24,general subject capture,Kicking
143_25,general subject capture,Waving
143_26,general subject capture,Washing Window
143_27,general subject capture,Washing Window
143_28,general subject capture,"Sweeping, Push Broom"
143_29,general subject capture,Pacing
143_30,general subject capture,Stretch And Yawn
143_31,general subject capture,Hopscotch
143_32,general subject capture,Walk
143_33,general subject capture,Peek A Boo
143_34,general subject capture,Chicken Dance
143_35,general subject capture,Macarena Dance
143_36,general subject capture,Airplane
143_37,general subject capture,Climb Up And Down Ladder
143_38,general subject capture,Walk Digital 8
143_39,general subject capture,Walk Backwards
143_40,general subject capture,Walk Sideways
143_41,general subject capture,Sneak
143_42,general subject capture,Run
,,
144_01,punching female,Cartwheels
144_02,punching female,Cartwheels001
144_03,punching female,Figure8s
144_04,punching female,Figure8s001
144_05,punching female,Front_Kicking
144_06,punching female,Front_Kicking001
144_07,punching female,Left_Blocks
144_08,punching female,Left_Blocks001
144_09,punching female,Left_Front_Kicking
144_10,punching female,Left_Front_Kicking001
144_11,punching female,Left_Lunges
144_12,punching female,Left_Lunges001
144_13,punching female,Left_Punch_Sequence001
144_14,punching female,Left_Punch_Sequence002
144_15,punching female,Left_Spin_reach001
144_16,punching female,Left_Spin_reach002
144_17,punching female,Lunges
144_18,punching female,Lunges001
144_19,punching female,motorcycle pose
144_20,punching female,Punch_Sequence
144_21,punching female,Punch_Sequence001
144_22,punching female,Reach_Left001
144_23,punching female,Reach_Left002
144_24,punching female,Reach_Right
144_25,punching female,Reach_Right001
144_26,punching female,Right_Blocks
144_27,punching female,Right_Blocks001
144_28,punching female,Right_Spin_reach
144_29,punching female,Right_Spin_reach001
144_30,punching female,Sun Salutation
144_31,punching female,Sun Salutation001
144_32,punching female,Sun Salutation002
144_33,punching female,Walking
144_34,punching female,Walking001
